0.11197
0.09845
0.045486
0.025558
0.030228
0.11659
0.25612
0.39302
0.96281
0.94193
0.87524
0.76793
0.85571
0.93204
0.97467
1.0526
0.8662
1.086
0.85872
0.76724
0.69269
0.75198
0.74741
0.74889
0.8875
0.6976
0.59332
0.54681
0.34621
0.38628
0.52591
0.54765
0.5191
0.65967
0.58846
0.6185
0.35532
0.3726
0.33923
0.5417
0.65231
0.69427
0.6895
0.68625
0.70436
0.761
0.76857
0.76971
0.72691
0.7242
0.74336
0.6472
0.54024
0.52751
0.56027
0.61925
0.61545
0.55489
0.66841
0.71198
0.76355
0.83864
0.76068
0.85271
0.70786
0.63844
1.0496
1.2508
1.1874
1.1826
1.5072
1.4835
1.1396
0.98152
0.93985
0.92442
1.2327
1.5164
2.0019
1.9604
1.7486
1.7748
1.6697
1.1127
0.95724
0.95255
1.1512
1.229
1.2
1.2964
1.4531
1.7704
1.5816
1.5948
1.3631
1.721
1.6424
1.6056
1.4823
1.4632
1.4755
1.8336
1.8659
1.8491
7.6618
2.9817
2.2707
2.1614
2.0751
1.9203
2.0131
1.9583
1.8068
1.8308
1.759
1.5806
1.5967
1.5449
1.5373
1.3053
1.4953
1.2775
1.3059
1.1244
1.0863
0.86728
0.97562
0.8636
0.89578
0.72707
0.68088
0.55472
0.39778
0.34457
0.70589
1.2435
1.4875
1.2724
1.2172
1.0668
0.72429
0.67445
0.64555
0.37465
0.20683
0.00024414
0.011093
0.029602
0.16951
0.29117
0.276
0.04213
0.33716
0.27455
0.046814
0.053085
0.032654
0.52928
1.1581
1.5029
5.2061
2.8415
0
0
0
0.5166
0.14655
0.050323
0.30263
0.39735
0.68933
0.93794
1.129
1.0562
1.1294
1.079
1.1357
1.1792
1.1722
1.3069
1.465
1.2894
1.3527
1.4014
1.0241
0.89668
0.44829
0.02037
0.13138
0.56064
0
0
0
2.1497
2.4023
2.3804
2.3236
2.3709
2.3058
2.0529
2
1.9404
1.9173
2.0069
2.1017
2.2966
2.2071
1.9192
1.8133
1.8593
1.8517
1.85
1.6134
2.0257
2.5381
3.3788
4.0152
4.3484
4.4516
4.3983
4.6298
4.5303
4.371
4.0959
3.8448
3.4521
3.0275
2.9633
2.9639
3.1323
3.1431
3.4604
0
0
0
0
0
0
2.4423
2.2354
2.1687
1.9375
1.8659
1.7118
1.6851
1.5953
1.6024
1.5994
1.6669
1.6169
1.3512
1.1524
1.036
0.84259
0.77834
0.4747
0.37488
0.30731
0.11545
0.084991
0.114
0.25179
0.6371
0.73886
0.9592
0.93823
0.99167
1.2919
1.2974
1.3163
2.2998
7.9841
2.4048
0.99174
0.28641
0.62013
1.2486
1.5182
1.4293
1.7086
1.6187
1.4552
1.27
0.79059
0.79736
0.69803
0.36545
0.1032
0.20142
0.39548
0.40833
0.40059
0.40273
0.40559
0.4044
0.39656
0.40173
0.39267
0.39247
0.26709
0.25917
0.2606
0.29973
0.29993
0.31297
0
